date,center,resource_code,resource_name,stock_qty,sales_qty,stock_available,pending_FC,stock_expected,stock_processing,stock_readytoship,snap_time
2025-10-31,AcrossBUS,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],"6,267",0,,,,,,
2025-10-31,AcrossBUS,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"4,542",0,,,,,,
2025-10-31,AcrossBUS,BA10001,(AMZ)토너[300ml/-],24,0,,,,,,
2025-10-31,AcrossBUS,BA10019,(AMZ)데일리글로우클렌저[210ml/-],6,0,,,,,,
2025-10-31,AcrossBUS,BA10021,(AMZ)바쿠치올플럼핑세럼[30ml/-],3,0,,,,,,
2025-10-31,AcrossBUS,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],1,0,,,,,,
2025-10-31,태광KR,BA00004,클렌저[200ml/-],7,0,,,,,,
2025-10-31,태광KR,BA00010,딥크림[70ml/-],2,0,,,,,,
2025-10-31,태광KR,BA00012-1,클렌징오일[200ml]_펌프,132,0,,,,,,
2025-10-31,태광KR,BA00019,데일리글로우클렌저[210ml/-],"1,230",0,,,,,,
2025-10-31,태광KR,BA00021,바쿠치올플럼핑세럼[30ml/-],"278,730",0,,,,,,
2025-10-31,태광KR,BA00022,비타민일루미네이팅세럼[30ml/-],"79,512",0,,,,,,
2025-10-31,태광KR,BA00023,스위밍풀토너[300ml/-],"121,517",0,,,,,,
2025-10-31,태광KR,BA00024,스위밍풀토너[155ml/-],"113,149",0,,,,,,
2025-10-31,태광KR,BA00025,스위밍풀토너패드[220ml|70매/-],"46,484",0,,,,,,
2025-10-31,태광KR,BA00026,스위밍풀앰플[50ml/-],"20,148",0,,,,,,
2025-10-31,태광KR,BA00027,퍼플라이스포어팩클렌저[130g/-],"26,126",0,,,,,,
2025-10-31,태광KR,BA00028,퍼플PDRN포어세럼[30ml/-],"68,162",0,,,,,,
2025-10-31,태광KR,BA00029,퍼플라이스포어클렌징오일[200ml/-],"28,452",0,,,,,,
2025-10-31,태광KR,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"8,956",0,,,,,,
2025-10-31,태광KR,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],"19,081",0,,,,,,
2025-10-31,태광KR,BA00033,스위밍풀토너[샤쉐|2ml/-],"28,615",0,,,,,,
2025-10-31,태광KR,BA00033_SET,스위밍풀토너[2ml|100EA|샤쉐/-],54,0,,,,,,
2025-10-31,태광KR,BA00034,바쿠치올플럼핑세럼[샤쉐|2ml/-],"28,733",0,,,,,,
2025-10-31,태광KR,BA00034_SET,바쿠치올플럼핑세럼[2ml|100EA|샤쉐/-],1,0,,,,,,
2025-10-31,태광KR,BA00035,콜라겐 겔 토너 패드[60매|140ml/포어타이트업],"8,792",0,,,,,,
2025-10-31,태광KR,BA00036,콜라겐 겔 토너 패드[60매|140ml/글로우업],"2,717",0,,,,,,
2025-10-31,태광KR,BA00037,콜라겐 하이드로겔 마스크[1EA|30g/타이트업],319,0,,,,,,
2025-10-31,태광KR,BA00038,콜라겐 하이드로겔 마스크[1EA|30g/글로우업],354,0,,,,,,
2025-10-31,태광KR,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"5,800",0,,,,,,
2025-10-31,태광KR,BA00041,비타민일루미네이팅세럼[샤쉐|2ml/-],"26,591",0,,,,,,
2025-10-31,태광KR,BA00041_SET,비타민일루미네이팅세럼[2ml|100EA|샤쉐/-],30,0,,,,,,
2025-10-31,태광KR,BA00042,콜라겐 하이드로겔 마스크[10EA|30g/타이트업],157,0,,,,,,
2025-10-31,태광KR,BA00043,콜라겐 하이드로겔 마스크[10EA|30g/글로우업],200,0,,,,,,
2025-10-31,태광KR,BA00044,바쿠치올플럼핑캡슐토너[150ml/바쿠치올],"14,945",0,,,,,,
2025-10-31,태광KR,BA00045,알로에PDRN카밍세럼[30ml/알로에PDRN],"108,112",0,,,,,,
2025-10-31,태광KR,BA00046,히알토인플러딩세럼[30ml/히알토인],"86,309",0,,,,,,
2025-10-31,태광KR,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],"85,916",0,,,,,,
2025-10-31,태광KR,BA00049,(SET)스위밍풀토너스페셜세트[토너|455ml/토너300ml+토너155ml],"2,400",0,,,,,,
2025-10-31,태광KR,BA10001,(AMZ)토너[300ml/-],141,0,,,,,,
2025-10-31,태광KR,BA10010,(AMZ)딥크림[70ml/-],1,0,,,,,,
2025-10-31,태광KR,BA10019,(AMZ)데일리글로우클렌저[210ml/-],29,0,,,,,,
2025-10-31,태광KR,BA10021,(AMZ)바쿠치올플럼핑세럼[30ml/-],64,0,,,,,,
2025-10-31,태광KR,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],1,0,,,,,,
2025-10-13,CJ서부US,BA00021,바쿠치올플럼핑세럼[30ml/-],31104,0,,,,,,
2025-10-13,CJ서부US,BA00022,비타민일루미네이팅세럼[30ml/-],10044,0,,,,,,
2025-10-13,CJ서부US,BA00023,스위밍풀토너[300ml/-],35280,0,,,,,,
2025-10-13,CJ서부US,BA00025,스위밍풀토너패드[220ml|70매/-],3000,0,,,,,,
2025-10-13,CJ서부US,BA00026,스위밍풀앰플[50ml/-],539,0,,,,,,
2025-10-13,CJ서부US,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],5040,0,,,,,,
2025-10-13,CJ서부US,BA00045,알로에PDRN카밍세럼[30ml/알로에PDRN],4320,0,,,,,,
2025-10-13,CJ서부US,BA00046,히알토인플러딩세럼[30ml/히알토인],4320,0,,,,,,
2025-10-14,CJ서부US,BA00021,바쿠치올플럼핑세럼[30ml/-],31104,0,,,,,,
2025-10-14,CJ서부US,BA00022,비타민일루미네이팅세럼[30ml/-],10044,0,,,,,,
2025-10-14,CJ서부US,BA00023,스위밍풀토너[300ml/-],35280,0,,,,,,
2025-10-14,CJ서부US,BA00025,스위밍풀토너패드[220ml|70매/-],3000,0,,,,,,
2025-10-14,CJ서부US,BA00026,스위밍풀앰플[50ml/-],539,0,,,,,,
2025-10-14,CJ서부US,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],5040,0,,,,,,
2025-10-14,CJ서부US,BA00045,알로에PDRN카밍세럼[30ml/알로에PDRN],4320,0,,,,,,
2025-10-14,CJ서부US,BA00046,히알토인플러딩세럼[30ml/히알토인],4320,0,,,,,,
2025-10-15,CJ서부US,BA00021,바쿠치올플럼핑세럼[30ml/-],31104,0,,,,,,
2025-10-15,CJ서부US,BA00022,비타민일루미네이팅세럼[30ml/-],10044,0,,,,,,
2025-10-15,CJ서부US,BA00023,스위밍풀토너[300ml/-],35280,0,,,,,,
2025-10-15,CJ서부US,BA00025,스위밍풀토너패드[220ml|70매/-],3000,0,,,,,,
2025-10-15,CJ서부US,BA00026,스위밍풀앰플[50ml/-],539,0,,,,,,
2025-10-15,CJ서부US,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],5040,0,,,,,,
2025-10-15,CJ서부US,BA00045,알로에PDRN카밍세럼[30ml/알로에PDRN],4320,0,,,,,,
2025-10-15,CJ서부US,BA00046,히알토인플러딩세럼[30ml/히알토인],4320,0,,,,,,
2025-10-16,CJ서부US,BA00021,바쿠치올플럼핑세럼[30ml/-],31104,0,,,,,,
2025-10-16,CJ서부US,BA00022,비타민일루미네이팅세럼[30ml/-],10044,0,,,,,,
2025-10-16,CJ서부US,BA00023,스위밍풀토너[300ml/-],35280,0,,,,,,
2025-10-16,CJ서부US,BA00025,스위밍풀토너패드[220ml|70매/-],3000,0,,,,,,
2025-10-16,CJ서부US,BA00026,스위밍풀앰플[50ml/-],539,0,,,,,,
2025-10-16,CJ서부US,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],5040,0,,,,,,
2025-10-16,CJ서부US,BA00045,알로에PDRN카밍세럼[30ml/알로에PDRN],4320,0,,,,,,
2025-10-16,CJ서부US,BA00046,히알토인플러딩세럼[30ml/히알토인],4320,0,,,,,,
2025-10-17,CJ서부US,BA00021,바쿠치올플럼핑세럼[30ml/-],31104,0,,,,,,
2025-10-17,CJ서부US,BA00022,비타민일루미네이팅세럼[30ml/-],10044,0,,,,,,
2025-10-17,CJ서부US,BA00023,스위밍풀토너[300ml/-],35280,0,,,,,,
2025-10-17,CJ서부US,BA00025,스위밍풀토너패드[220ml|70매/-],3000,0,,,,,,
2025-10-17,CJ서부US,BA00026,스위밍풀앰플[50ml/-],539,0,,,,,,
2025-10-17,CJ서부US,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],5040,0,,,,,,
2025-10-17,CJ서부US,BA00045,알로에PDRN카밍세럼[30ml/알로에PDRN],4320,0,,,,,,
2025-10-17,CJ서부US,BA00046,히알토인플러딩세럼[30ml/히알토인],4320,0,,,,,,
2025-10-17,CJ서부US,BA00021,바쿠치올플럼핑세럼[30ml/-],31104,0,,,,,,
2025-10-17,CJ서부US,BA00022,비타민일루미네이팅세럼[30ml/-],10044,0,,,,,,
2025-10-17,CJ서부US,BA00023,스위밍풀토너[300ml/-],35280,0,,,,,,
2025-10-17,CJ서부US,BA00025,스위밍풀토너패드[220ml|70매/-],3000,0,,,,,,
2025-10-17,CJ서부US,BA00026,스위밍풀앰플[50ml/-],539,0,,,,,,
2025-10-17,CJ서부US,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],5040,0,,,,,,
2025-10-17,CJ서부US,BA00045,알로에PDRN카밍세럼[30ml/알로에PDRN],4320,0,,,,,,
2025-10-17,CJ서부US,BA00046,히알토인플러딩세럼[30ml/히알토인],4320,0,,,,,,
2025-10-17,CJ서부US,BA00021,바쿠치올플럼핑세럼[30ml/-],31104,0,,,,,,
2025-10-17,CJ서부US,BA00022,비타민일루미네이팅세럼[30ml/-],10044,0,,,,,,
2025-10-17,CJ서부US,BA00023,스위밍풀토너[300ml/-],35280,0,,,,,,
2025-10-17,CJ서부US,BA00025,스위밍풀토너패드[220ml|70매/-],3000,0,,,,,,
2025-10-17,CJ서부US,BA00026,스위밍풀앰플[50ml/-],539,0,,,,,,
2025-10-17,CJ서부US,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],5040,0,,,,,,
2025-10-17,CJ서부US,BA00045,알로에PDRN카밍세럼[30ml/알로에PDRN],4320,0,,,,,,
2025-10-17,CJ서부US,BA00046,히알토인플러딩세럼[30ml/히알토인],4320,0,,,,,,
2025-10-20,CJ서부US,BA00021,바쿠치올플럼핑세럼[30ml/-],31104,0,,,,,,
2025-10-20,CJ서부US,BA00022,비타민일루미네이팅세럼[30ml/-],10044,0,,,,,,
2025-10-20,CJ서부US,BA00023,스위밍풀토너[300ml/-],35280,0,,,,,,
2025-10-20,CJ서부US,BA00025,스위밍풀토너패드[220ml|70매/-],3000,0,,,,,,
2025-10-20,CJ서부US,BA00026,스위밍풀앰플[50ml/-],539,0,,,,,,
2025-10-20,CJ서부US,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],5040,0,,,,,,
2025-10-20,CJ서부US,BA00045,알로에PDRN카밍세럼[30ml/알로에PDRN],4320,0,,,,,,
2025-10-20,CJ서부US,BA00046,히알토인플러딩세럼[30ml/히알토인],4320,0,,,,,,
2025-10-21,CJ서부US,BA00021,바쿠치올플럼핑세럼[30ml/-],31104,0,,,,,,
2025-10-21,CJ서부US,BA00023,스위밍풀토너[300ml/-],22610,0,,,,,,
2025-10-21,CJ서부US,BA00025,스위밍풀토너패드[220ml|70매/-],3000,0,,,,,,
2025-10-21,CJ서부US,BA00026,스위밍풀앰플[50ml/-],154,0,,,,,,
2025-10-21,CJ서부US,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],5040,0,,,,,,
2025-10-22,CJ서부US,BA00021,바쿠치올플럼핑세럼[30ml/-],31104,0,,,,,,
2025-10-22,CJ서부US,BA00023,스위밍풀토너[300ml/-],22610,0,,,,,,
2025-10-22,CJ서부US,BA00025,스위밍풀토너패드[220ml|70매/-],3000,0,,,,,,
2025-10-22,CJ서부US,BA00026,스위밍풀앰플[50ml/-],154,0,,,,,,
2025-10-22,CJ서부US,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],5040,0,,,,,,
2025-10-23,CJ서부US,BA00021,바쿠치올플럼핑세럼[30ml/-],31104,0,,,,,,
2025-10-23,CJ서부US,BA00023,스위밍풀토너[300ml/-],22610,0,,,,,,
2025-10-23,CJ서부US,BA00025,스위밍풀토너패드[220ml|70매/-],3000,0,,,,,,
2025-10-23,CJ서부US,BA00026,스위밍풀앰플[50ml/-],154,0,,,,,,
2025-10-23,CJ서부US,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],5040,0,,,,,,
2025-10-24,CJ서부US,BA00021,바쿠치올플럼핑세럼[30ml/-],31104,0,,,,,,
2025-10-24,CJ서부US,BA00023,스위밍풀토너[300ml/-],22610,0,,,,,,
2025-10-24,CJ서부US,BA00025,스위밍풀토너패드[220ml|70매/-],3000,0,,,,,,
2025-10-24,CJ서부US,BA00026,스위밍풀앰플[50ml/-],154,0,,,,,,
2025-10-24,CJ서부US,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],5040,0,,,,,,
2025-10-25,CJ서부US,BA00021,바쿠치올플럼핑세럼[30ml/-],31104,0,,,,,,
2025-10-25,CJ서부US,BA00023,스위밍풀토너[300ml/-],22610,0,,,,,,
2025-10-25,CJ서부US,BA00025,스위밍풀토너패드[220ml|70매/-],3000,0,,,,,,
2025-10-25,CJ서부US,BA00026,스위밍풀앰플[50ml/-],154,0,,,,,,
2025-10-25,CJ서부US,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],5040,0,,,,,,
2025-10-26,CJ서부US,BA00021,바쿠치올플럼핑세럼[30ml/-],31104,0,,,,,,
2025-10-26,CJ서부US,BA00023,스위밍풀토너[300ml/-],22610,0,,,,,,
2025-10-26,CJ서부US,BA00025,스위밍풀토너패드[220ml|70매/-],3000,0,,,,,,
2025-10-26,CJ서부US,BA00026,스위밍풀앰플[50ml/-],154,0,,,,,,
2025-10-26,CJ서부US,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],5040,0,,,,,,
2025-10-27,CJ서부US,BA00021,바쿠치올플럼핑세럼[30ml/-],31104,0,,,,,,
2025-10-27,CJ서부US,BA00023,스위밍풀토너[300ml/-],22610,0,,,,,,
2025-10-27,CJ서부US,BA00025,스위밍풀토너패드[220ml|70매/-],3000,0,,,,,,
2025-10-27,CJ서부US,BA00026,스위밍풀앰플[50ml/-],154,0,,,,,,
2025-10-27,CJ서부US,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],5040,0,,,,,,
2025-10-28,CJ서부US,BA00021,바쿠치올플럼핑세럼[30ml/-],31104,0,,,,,,
2025-10-28,CJ서부US,BA00023,스위밍풀토너[300ml/-],22610,0,,,,,,
2025-10-28,CJ서부US,BA00025,스위밍풀토너패드[220ml|70매/-],3000,0,,,,,,
2025-10-28,CJ서부US,BA00026,스위밍풀앰플[50ml/-],154,0,,,,,,
2025-10-28,CJ서부US,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],5040,0,,,,,,
2025-10-29,CJ서부US,BA00021,바쿠치올플럼핑세럼[30ml/-],31104,0,,,,,,
2025-10-29,CJ서부US,BA00023,스위밍풀토너[300ml/-],22610,0,,,,,,
2025-10-29,CJ서부US,BA00025,스위밍풀토너패드[220ml|70매/-],3000,0,,,,,,
2025-10-29,CJ서부US,BA00026,스위밍풀앰플[50ml/-],154,0,,,,,,
2025-10-29,CJ서부US,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],5040,0,,,,,,
2025-10-30,CJ서부US,BA00021,바쿠치올플럼핑세럼[30ml/-],31104,0,,,,,,
2025-10-30,CJ서부US,BA00022,비타민일루미네이팅세럼[30ml/-],13608,0,,,,,,
2025-10-30,CJ서부US,BA00023,스위밍풀토너[300ml/-],37730,0,,,,,,
2025-10-30,CJ서부US,BA00025,스위밍풀토너패드[220ml|70매/-],3000,0,,,,,,
2025-10-30,CJ서부US,BA00026,스위밍풀앰플[50ml/-],154,0,,,,,,
2025-10-30,CJ서부US,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],6600,0,,,,,,
2025-10-31,CJ서부US,BA00021,바쿠치올플럼핑세럼[30ml/-],31104,0,,,,,,
2025-10-31,CJ서부US,BA00023,스위밍풀토너[300ml/-],37730,0,,,,,,
2025-10-31,CJ서부US,BA00025,스위밍풀토너패드[220ml|70매/-],3000,0,,,,,,
2025-10-31,CJ서부US,BA00026,스위밍풀앰플[50ml/-],154,0,,,,,,
2025-10-31,CJ서부US,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],6600,0,,,,,,
2025-10-13,REVEVN,BA00021,바쿠치올플럼핑세럼[30ml/-],1915,0,,,,,,
2025-10-13,REVEVN,BA00022,비타민일루미네이팅세럼[30ml/-],806,0,,,,,,
2025-10-13,REVEVN,BA00023,스위밍풀토너[300ml/-],350,0,,,,,,
2025-10-13,REVEVN,BA00024,스위밍풀토너[155ml/-],542,0,,,,,,
2025-10-13,REVEVN,BA00025,스위밍풀토너패드[220ml|70매/-],369,0,,,,,,
2025-10-13,REVEVN,BA00027,퍼플라이스포어팩클렌저[130g/-],225,0,,,,,,
2025-10-13,REVEVN,BA00028,퍼플PDRN포어세럼[30ml/-],326,0,,,,,,
2025-10-13,REVEVN,BA00029,퍼플라이스포어클렌징오일[200ml/-],141,0,,,,,,
2025-10-13,REVEVN,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],412,0,,,,,,
2025-10-13,REVEVN,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],418,0,,,,,,
2025-10-13,REVEVN,BA00033,스위밍풀토너[샤쉐|2ml/-],3496,0,,,,,,
2025-10-13,REVEVN,BA00034,바쿠치올플럼핑세럼[샤쉐|2ml/-],3494,0,,,,,,
2025-10-13,REVEVN,BA00037,콜라겐 하이드로겔 마스크[1EA|30g/타이트업],2139,0,,,,,,
2025-10-13,REVEVN,BA00038,콜라겐 하이드로겔 마스크[1EA|30g/글로우업],2008,0,,,,,,
2025-10-13,REVEVN,BA00041,비타민일루미네이팅세럼[샤쉐|2ml/-],3576,0,,,,,,
2025-10-14,REVEVN,BA00021,바쿠치올플럼핑세럼[30ml/-],1804,0,,,,,,
2025-10-14,REVEVN,BA00022,비타민일루미네이팅세럼[30ml/-],748,0,,,,,,
2025-10-14,REVEVN,BA00023,스위밍풀토너[300ml/-],342,0,,,,,,
2025-10-14,REVEVN,BA00024,스위밍풀토너[155ml/-],440,0,,,,,,
2025-10-14,REVEVN,BA00025,스위밍풀토너패드[220ml|70매/-],369,0,,,,,,
2025-10-14,REVEVN,BA00027,퍼플라이스포어팩클렌저[130g/-],225,0,,,,,,
2025-10-14,REVEVN,BA00028,퍼플PDRN포어세럼[30ml/-],324,0,,,,,,
2025-10-14,REVEVN,BA00029,퍼플라이스포어클렌징오일[200ml/-],140,0,,,,,,
2025-10-14,REVEVN,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],409,0,,,,,,
2025-10-14,REVEVN,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],416,0,,,,,,
2025-10-14,REVEVN,BA00033,스위밍풀토너[샤쉐|2ml/-],3496,0,,,,,,
2025-10-14,REVEVN,BA00034,바쿠치올플럼핑세럼[샤쉐|2ml/-],3494,0,,,,,,
2025-10-14,REVEVN,BA00037,콜라겐 하이드로겔 마스크[1EA|30g/타이트업],2139,0,,,,,,
2025-10-14,REVEVN,BA00038,콜라겐 하이드로겔 마스크[1EA|30g/글로우업],2008,0,,,,,,
2025-10-14,REVEVN,BA00041,비타민일루미네이팅세럼[샤쉐|2ml/-],3576,0,,,,,,
2025-10-15,REVEVN,BA00021,바쿠치올플럼핑세럼[30ml/-],1790,0,,,,,,
2025-10-15,REVEVN,BA00022,비타민일루미네이팅세럼[30ml/-],744,0,,,,,,
2025-10-15,REVEVN,BA00023,스위밍풀토너[300ml/-],339,0,,,,,,
2025-10-15,REVEVN,BA00024,스위밍풀토너[155ml/-],427,0,,,,,,
2025-10-15,REVEVN,BA00025,스위밍풀토너패드[220ml|70매/-],369,0,,,,,,
2025-10-15,REVEVN,BA00027,퍼플라이스포어팩클렌저[130g/-],225,0,,,,,,
2025-10-15,REVEVN,BA00028,퍼플PDRN포어세럼[30ml/-],323,0,,,,,,
2025-10-15,REVEVN,BA00029,퍼플라이스포어클렌징오일[200ml/-],140,0,,,,,,
2025-10-15,REVEVN,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],408,0,,,,,,
2025-10-15,REVEVN,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],416,0,,,,,,
2025-10-15,REVEVN,BA00033,스위밍풀토너[샤쉐|2ml/-],3496,0,,,,,,
2025-10-15,REVEVN,BA00034,바쿠치올플럼핑세럼[샤쉐|2ml/-],3494,0,,,,,,
2025-10-15,REVEVN,BA00037,콜라겐 하이드로겔 마스크[1EA|30g/타이트업],2139,0,,,,,,
2025-10-15,REVEVN,BA00038,콜라겐 하이드로겔 마스크[1EA|30g/글로우업],2008,0,,,,,,
2025-10-15,REVEVN,BA00041,비타민일루미네이팅세럼[샤쉐|2ml/-],3576,0,,,,,,
2025-10-16,REVEVN,BA00021,바쿠치올플럼핑세럼[30ml/-],1784,0,,,,,,
2025-10-16,REVEVN,BA00022,비타민일루미네이팅세럼[30ml/-],741,0,,,,,,
2025-10-16,REVEVN,BA00023,스위밍풀토너[300ml/-],338,0,,,,,,
2025-10-16,REVEVN,BA00024,스위밍풀토너[155ml/-],422,0,,,,,,
2025-10-16,REVEVN,BA00025,스위밍풀토너패드[220ml|70매/-],369,0,,,,,,
2025-10-16,REVEVN,BA00027,퍼플라이스포어팩클렌저[130g/-],225,0,,,,,,
2025-10-16,REVEVN,BA00028,퍼플PDRN포어세럼[30ml/-],322,0,,,,,,
2025-10-16,REVEVN,BA00029,퍼플라이스포어클렌징오일[200ml/-],140,0,,,,,,
2025-10-16,REVEVN,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],408,0,,,,,,
2025-10-16,REVEVN,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],415,0,,,,,,
2025-10-16,REVEVN,BA00033,스위밍풀토너[샤쉐|2ml/-],3496,0,,,,,,
2025-10-16,REVEVN,BA00034,바쿠치올플럼핑세럼[샤쉐|2ml/-],3494,0,,,,,,
2025-10-16,REVEVN,BA00037,콜라겐 하이드로겔 마스크[1EA|30g/타이트업],2139,0,,,,,,
2025-10-16,REVEVN,BA00038,콜라겐 하이드로겔 마스크[1EA|30g/글로우업],2008,0,,,,,,
2025-10-16,REVEVN,BA00041,비타민일루미네이팅세럼[샤쉐|2ml/-],3576,0,,,,,,
2025-10-17,REVEVN,BA00021,바쿠치올플럼핑세럼[30ml/-],1781,0,,,,,,
2025-10-17,REVEVN,BA00022,비타민일루미네이팅세럼[30ml/-],739,0,,,,,,
2025-10-17,REVEVN,BA00023,스위밍풀토너[300ml/-],338,0,,,,,,
2025-10-17,REVEVN,BA00024,스위밍풀토너[155ml/-],416,0,,,,,,
2025-10-17,REVEVN,BA00025,스위밍풀토너패드[220ml|70매/-],369,0,,,,,,
2025-10-17,REVEVN,BA00027,퍼플라이스포어팩클렌저[130g/-],225,0,,,,,,
2025-10-17,REVEVN,BA00028,퍼플PDRN포어세럼[30ml/-],322,0,,,,,,
2025-10-17,REVEVN,BA00029,퍼플라이스포어클렌징오일[200ml/-],140,0,,,,,,
2025-10-17,REVEVN,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],408,0,,,,,,
2025-10-17,REVEVN,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],415,0,,,,,,
2025-10-17,REVEVN,BA00033,스위밍풀토너[샤쉐|2ml/-],3496,0,,,,,,
2025-10-17,REVEVN,BA00034,바쿠치올플럼핑세럼[샤쉐|2ml/-],3494,0,,,,,,
2025-10-17,REVEVN,BA00037,콜라겐 하이드로겔 마스크[1EA|30g/타이트업],2139,0,,,,,,
2025-10-17,REVEVN,BA00038,콜라겐 하이드로겔 마스크[1EA|30g/글로우업],2008,0,,,,,,
2025-10-17,REVEVN,BA00041,비타민일루미네이팅세럼[샤쉐|2ml/-],3576,0,,,,,,
2025-10-17,REVEVN,BA00021,바쿠치올플럼핑세럼[30ml/-],1781,0,,,,,,
2025-10-17,REVEVN,BA00022,비타민일루미네이팅세럼[30ml/-],739,0,,,,,,
2025-10-17,REVEVN,BA00023,스위밍풀토너[300ml/-],338,0,,,,,,
2025-10-17,REVEVN,BA00024,스위밍풀토너[155ml/-],416,0,,,,,,
2025-10-17,REVEVN,BA00025,스위밍풀토너패드[220ml|70매/-],369,0,,,,,,
2025-10-17,REVEVN,BA00027,퍼플라이스포어팩클렌저[130g/-],225,0,,,,,,
2025-10-17,REVEVN,BA00028,퍼플PDRN포어세럼[30ml/-],322,0,,,,,,
2025-10-17,REVEVN,BA00029,퍼플라이스포어클렌징오일[200ml/-],140,0,,,,,,
2025-10-17,REVEVN,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],408,0,,,,,,
2025-10-17,REVEVN,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],415,0,,,,,,
2025-10-17,REVEVN,BA00033,스위밍풀토너[샤쉐|2ml/-],3496,0,,,,,,
2025-10-17,REVEVN,BA00034,바쿠치올플럼핑세럼[샤쉐|2ml/-],3494,0,,,,,,
2025-10-17,REVEVN,BA00037,콜라겐 하이드로겔 마스크[1EA|30g/타이트업],2139,0,,,,,,
2025-10-17,REVEVN,BA00038,콜라겐 하이드로겔 마스크[1EA|30g/글로우업],2008,0,,,,,,
2025-10-17,REVEVN,BA00041,비타민일루미네이팅세럼[샤쉐|2ml/-],3576,0,,,,,,
2025-10-17,REVEVN,BA00021,바쿠치올플럼핑세럼[30ml/-],1781,0,,,,,,
2025-10-17,REVEVN,BA00022,비타민일루미네이팅세럼[30ml/-],739,0,,,,,,
2025-10-17,REVEVN,BA00023,스위밍풀토너[300ml/-],338,0,,,,,,
2025-10-17,REVEVN,BA00024,스위밍풀토너[155ml/-],416,0,,,,,,
2025-10-17,REVEVN,BA00025,스위밍풀토너패드[220ml|70매/-],369,0,,,,,,
2025-10-17,REVEVN,BA00027,퍼플라이스포어팩클렌저[130g/-],225,0,,,,,,
2025-10-17,REVEVN,BA00028,퍼플PDRN포어세럼[30ml/-],322,0,,,,,,
2025-10-17,REVEVN,BA00029,퍼플라이스포어클렌징오일[200ml/-],140,0,,,,,,
2025-10-17,REVEVN,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],408,0,,,,,,
2025-10-17,REVEVN,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],415,0,,,,,,
2025-10-17,REVEVN,BA00033,스위밍풀토너[샤쉐|2ml/-],3496,0,,,,,,
2025-10-17,REVEVN,BA00034,바쿠치올플럼핑세럼[샤쉐|2ml/-],3494,0,,,,,,
2025-10-17,REVEVN,BA00037,콜라겐 하이드로겔 마스크[1EA|30g/타이트업],2139,0,,,,,,
2025-10-17,REVEVN,BA00038,콜라겐 하이드로겔 마스크[1EA|30g/글로우업],2008,0,,,,,,
2025-10-17,REVEVN,BA00041,비타민일루미네이팅세럼[샤쉐|2ml/-],3576,0,,,,,,
2025-10-17,REVEVN,BA00021,바쿠치올플럼핑세럼[30ml/-],1781,0,,,,,,
2025-10-17,REVEVN,BA00022,비타민일루미네이팅세럼[30ml/-],739,0,,,,,,
2025-10-17,REVEVN,BA00023,스위밍풀토너[300ml/-],338,0,,,,,,
2025-10-17,REVEVN,BA00024,스위밍풀토너[155ml/-],416,0,,,,,,
2025-10-17,REVEVN,BA00025,스위밍풀토너패드[220ml|70매/-],369,0,,,,,,
